,cust_id,sex,area,birthyr,hh_income,age,marital,ranseq,signup_date
322,B100080166,M,seoul,1989,51000,32,固去,322,2019-03-24 11:11:27.243860
323,B100034095,M,seoul,1982,53000,39,扁去,323,2017-10-12 11:11:27.243860
324,B100075216,M,gyunggi,1991,45000,30,固去,324,2016-04-05 11:11:27.243860
325,B100011728,M,gangwon,1983,75000,38,扁去,325,2016-10-13 11:11:27.243860
326,B100076345,F,inchon,1994,53000,27,固去,326,2019-06-18 11:11:27.243860
327,B100010633,F,seoul,1985,66000,36,扁去,327,2019-11-06 11:11:27.243860
328,B100036034,F,inchon,1994,73000,27,固去,328,2019-01-16 11:11:27.243860
329,B100003185,M,seoul,1993,51000,28,扁去,329,2016-04-04 11:11:27.243860
330,B100082428,F,seoul,1995,54000,26,固去,330,2018-05-10 11:11:27.243860
331,B100011150,F,gyunggi,1992,18000,29,固去,331,2016-05-20 11:11:27.243860
332,B100051712,F,gyunggi,1960,43000,61,扁去,332,2019-03-28 11:11:27.243860
333,B100035957,F,gyunggi,1983,73000,38,扁去,333,2019-07-12 11:11:27.243860
334,B100072768,M,gyunggi,1996,40000,25,固去,334,2016-11-15 11:11:27.243860
335,B100022912,M,inchon,1980,65000,41,扁去,335,2020-09-03 11:11:27.243860
336,B100098166,M,gyunggi,1984,85000,37,扁去,336,2017-04-05 11:11:27.243860
337,B100026965,M,inchon,1989,45000,32,固去,337,2019-04-04 11:11:27.243860
338,B100062635,M,seoul,1991,43000,30,固去,338,2018-12-12 11:11:27.243860
339,B100045071,F,inchon,1998,23000,23,固去,339,2019-06-15 11:11:27.243860
340,B100077953,F,seoul,1988,26000,33,扁去,340,2018-07-01 11:11:27.243860
341,B100042652,M,gyunggi,1980,50000,41,扁去,341,2019-04-25 11:11:27.243860
342,B100045710,M,inchon,1981,75000,40,扁去,342,2017-11-01 11:11:27.243860
343,B100080991,M,inchon,1991,40000,30,固去,343,2016-02-29 11:11:27.243860
344,B100057044,M,seoul,1994,51000,27,固去,344,2018-03-23 11:11:27.243860
345,B100008715,F,inchon,1997,51000,24,固去,345,2016-10-30 11:11:27.243860
346,B100069183,F,gangwon,1987,23000,34,固去,346,2019-03-25 11:11:27.243860
347,B100055694,F,inchon,1980,63000,41,扁去,347,2018-04-04 11:11:27.243860
348,B100065195,F,seoul,1990,51000,31,固去,348,2019-10-14 11:11:27.243860
349,B100067509,M,seoul,1992,83000,29,固去,349,2018-05-15 11:11:27.243860
350,B100052210,M,seoul,1987,48000,34,固去,350,2016-10-04 11:11:27.243860
351,B100062784,F,inchon,1985,68000,36,扁去,351,2016-04-01 11:11:27.243860
352,B100099430,M,seoul,1984,48000,37,扁去,352,2019-02-19 11:11:27.243860
353,B100004766,F,seoul,1994,56000,27,固去,353,2017-11-04 11:11:27.243860
354,B100059921,M,seoul,1994,53000,27,固去,354,2016-05-24 11:11:27.243860
355,B100095771,M,seoul,1997,63000,24,固去,355,2019-09-17 11:11:27.243860
356,B100054179,F,gangwon,1981,23000,40,扁去,356,2017-09-02 11:11:27.243860
357,B100099976,F,gyunggi,1992,46000,29,固去,357,2019-03-23 11:11:27.243860
358,B100063304,F,inchon,1994,51000,27,固去,358,2018-12-17 11:11:27.243860
359,B100087659,F,inchon,1988,43000,33,扁去,359,2019-07-19 11:11:27.243860
360,B100097771,F,seoul,1964,26000,57,扁去,360,2018-01-02 11:11:27.243860
361,B100026455,F,seoul,1993,61000,28,固去,361,2018-06-09 11:11:27.243860
362,B100096612,F,seoul,1992,41000,29,扁去,362,2020-03-05 11:11:27.243860
363,B100063452,M,seoul,1988,73000,33,固去,363,2020-05-20 11:11:27.243860
364,B100081705,F,inchon,1994,51000,27,固去,364,2019-07-03 11:11:27.243860
365,B100070211,M,inchon,1990,80000,31,扁去,365,2018-10-17 11:11:27.243860
366,B100087818,M,gyunggi,1984,50000,37,扁去,366,2019-10-15 11:11:27.243860
367,B100029968,F,inchon,1993,58000,28,固去,367,2019-06-28 11:11:27.243860
368,B100073830,F,inchon,1980,53000,41,扁去,368,2019-06-03 11:11:27.243860
369,B100093863,F,gyunggi,1989,58000,32,固去,369,2018-10-18 11:11:27.243860
370,B100032247,M,seoul,1966,58000,55,扁去,370,2019-05-19 11:11:27.243860
371,B100085881,F,seoul,1995,56000,26,扁去,371,2018-07-30 11:11:27.243860
372,B100021920,M,gyunggi,1963,50000,58,扁去,372,2018-11-01 11:11:27.243860
373,B100007802,F,gyunggi,1987,53000,34,固去,373,2016-04-23 11:11:27.243860
374,B100009420,M,seoul,1980,88000,41,扁去,374,2017-01-29 11:11:27.243860
375,B100052804,F,gangwon,1975,43000,46,扁去,375,2018-10-08 11:11:27.243860
376,B100090456,M,gyunggi,1989,65000,32,固去,376,2018-04-18 11:11:27.243860
377,B100003840,F,seoul,1984,26000,37,扁去,377,2019-01-15 11:11:27.243860
378,B100098556,F,seoul,1994,54000,27,固去,378,2019-06-04 11:11:27.243860
379,B100049076,M,gyunggi,1968,25000,53,扁去,379,2018-05-25 11:11:27.243860
380,B100028807,F,gyunggi,1993,48000,28,固去,380,2020-04-28 11:11:27.243860
381,B100063430,M,seoul,1982,58000,39,扁去,381,2019-07-22 11:11:27.243860
382,B100062124,M,gangwon,1989,20000,32,固去,382,2018-05-06 11:11:27.243860
383,B100081921,M,gyunggi,1984,75000,37,扁去,383,2019-06-16 11:11:27.243860
384,B100096495,F,inchon,1988,23000,33,固去,384,2020-06-02 11:11:27.243860
385,B100007497,F,seoul,1988,66000,33,扁去,385,2020-06-05 11:11:27.243860
386,B100044840,F,seoul,1989,66000,32,固去,386,2018-10-22 11:11:27.243860
387,B100026463,M,gyunggi,1993,50000,28,固去,387,2016-01-24 11:11:27.243860
388,B100068643,M,inchon,1990,80000,31,固去,388,2018-08-24 11:11:27.243860
389,B100067229,M,seoul,1983,73000,38,扁去,389,2019-07-26 11:11:27.243860
390,B100054002,F,gyunggi,1977,23000,44,扁去,390,2018-12-20 11:11:27.243860
391,B100009738,F,gyunggi,1984,63000,37,扁去,391,2017-06-15 11:11:27.243860
392,B100056123,F,gyunggi,1996,43000,25,固去,392,2019-02-28 11:11:27.243860
393,B100050441,F,gyunggi,1991,48000,30,固去,393,2018-01-29 11:11:27.243860
394,B100012958,M,seoul,1995,63000,26,固去,394,2016-01-22 11:11:27.243860
395,B100006601,F,gyunggi,1980,51000,41,扁去,395,2019-04-27 11:11:27.243860
396,B100082075,M,gyunggi,1978,65000,43,扁去,396,2019-04-14 11:11:27.243860
397,B100068422,F,gyunggi,1991,43000,30,固去,397,2019-03-26 11:11:27.243860
398,B100009415,F,seoul,1981,26000,40,扁去,398,2019-01-23 11:11:27.243860
399,B100065804,M,seoul,1990,63000,31,固去,399,2018-11-09 11:11:27.243860
400,B100027620,M,inchon,1995,80000,26,固去,400,2019-01-02 11:11:27.243860
401,B100087485,F,seoul,1986,46000,35,扁去,401,2016-08-24 11:11:27.243860
402,B100092048,M,gyunggi,1990,20000,31,固去,402,2019-12-22 11:11:27.243860
403,B100067300,F,inchon,1994,53000,27,固去,403,2017-04-28 11:11:27.243860
404,B100047947,F,gyunggi,1965,43000,56,扁去,404,2018-04-02 11:11:27.243860
405,B100087015,M,gangwon,1981,25000,40,扁去,405,2019-01-28 11:11:27.243860
406,B100086880,F,seoul,1998,46000,23,固去,406,2019-01-25 11:11:27.243860
407,B100036411,M,inchon,1989,60000,32,扁去,407,2017-09-17 11:11:27.243860
408,B100095782,F,gyunggi,1993,46000,28,固去,408,2018-01-12 11:11:27.243860
409,B100031897,F,seoul,1963,71000,58,扁去,409,2019-11-07 11:11:27.243860
410,B100090675,F,gyunggi,1989,48000,32,固去,410,2018-02-25 11:11:27.243860
411,B100041328,F,seoul,1965,71000,56,扁去,411,2017-08-04 11:11:27.243860
412,B100098546,F,gangwon,1992,68000,29,固去,412,2017-09-25 11:11:27.243860
413,B100012816,M,inchon,1967,55000,54,扁去,413,2018-10-11 11:11:27.243860
414,B100012698,F,seoul,1988,54000,33,固去,414,2019-07-07 11:11:27.243860
415,B100046133,F,inchon,1977,68000,44,扁去,415,2017-09-25 11:11:27.243860
416,B100076430,M,seoul,1992,48000,29,固去,416,2019-07-15 11:11:27.243860
417,B100022762,M,seoul,1994,23000,27,固去,417,2018-09-30 11:11:27.243860
418,B100012956,F,inchon,1997,48000,24,固去,418,2018-02-22 11:11:27.243860
419,B100023626,M,seoul,1992,43000,29,扁去,419,2019-10-16 11:11:27.243860
420,B100016561,F,inchon,1990,18000,31,固去,420,2020-04-10 11:11:27.243860
421,B100022926,M,inchon,1983,25000,38,扁去,421,2017-02-23 11:11:27.243860
422,B100026286,M,gyunggi,1983,53000,38,扁去,422,2019-03-13 11:11:27.243860
423,B100072887,F,seoul,1995,54000,26,固去,423,2017-02-23 11:11:27.243860
424,B100080966,F,gyunggi,1993,43000,28,固去,424,2018-01-03 11:11:27.243860
425,B100035872,M,seoul,1994,23000,27,扁去,425,2019-09-13 11:11:27.243860
426,B100018516,F,gyunggi,1989,18000,32,固去,426,2019-11-24 11:11:27.243860
427,B100034617,F,inchon,1968,23000,53,扁去,427,2016-06-15 11:11:27.243860
428,B100078625,F,seoul,1986,56000,35,扁去,428,2017-10-30 11:11:27.243860
429,B100070644,M,gyunggi,1989,65000,32,固去,429,2016-07-27 11:11:27.243860
430,B100047296,M,inchon,1994,45000,27,固去,430,2016-08-12 11:11:27.243860
431,B100099445,F,gyunggi,1994,48000,27,固去,431,2019-10-27 11:11:27.243860
432,B100089302,M,inchon,1987,85000,34,扁去,432,2017-07-31 11:11:27.243860
433,B100033601,F,gangwon,1963,43000,58,扁去,433,2018-01-21 11:11:27.243860
434,B100003259,M,gyunggi,1989,80000,32,固去,434,2016-04-29 11:11:27.243860
435,B100079912,M,gyunggi,1990,48000,31,固去,435,2019-02-25 11:11:27.243860
436,B100005545,M,seoul,1989,23000,32,固去,436,2020-03-22 11:11:27.243860
437,B100013030,M,seoul,1993,23000,28,固去,437,2019-07-10 11:11:27.243860
438,B100007909,M,inchon,1993,20000,28,固去,438,2016-04-02 11:11:27.243860
439,B100013676,F,inchon,1988,63000,33,固去,439,2017-03-29 11:11:27.243860
440,B100073202,M,inchon,1995,65000,26,固去,440,2017-07-14 11:11:27.243860
441,B100036032,M,inchon,1992,60000,29,固去,441,2018-06-16 11:11:27.243860
442,B100004827,M,seoul,1992,23000,29,固去,442,2019-07-26 11:11:27.243860
443,B100020641,F,seoul,1984,56000,37,固去,443,2016-08-01 11:11:27.243860
444,B100085840,M,seoul,1985,58000,36,扁去,444,2017-11-17 11:11:27.243860
445,B100014533,M,seoul,1983,78000,38,扁去,445,2019-07-30 11:11:27.243860
446,B100028412,M,seoul,1987,73000,34,扁去,446,2019-05-04 11:11:27.243860
447,B100041621,F,inchon,1998,51000,23,固去,447,2016-10-23 11:11:27.243860
448,B100079523,F,seoul,1982,26000,39,扁去,448,2017-05-19 11:11:27.243860
449,B100080006,F,seoul,1996,46000,25,固去,449,2019-05-16 11:11:27.243860
450,B100000261,M,seoul,1995,23000,26,固去,450,2017-03-05 11:11:27.243860
451,B100007104,F,seoul,1988,71000,33,扁去,451,2019-04-22 11:11:27.243860
452,B100023274,F,gyunggi,1985,23000,36,扁去,452,2019-10-20 11:11:27.243860
453,B100015290,M,seoul,1986,28000,35,固去,453,2019-05-17 11:11:27.243860
454,B100012480,F,seoul,1991,71000,30,固去,454,2018-04-24 11:11:27.243860
455,B100006341,F,seoul,1998,71000,23,固去,455,2016-12-25 11:11:27.243860
456,B100097929,F,seoul,1991,81000,30,固去,456,2016-07-18 11:11:27.243860
457,B100060772,F,gangwon,1981,48000,40,扁去,457,2017-02-05 11:11:27.243860
458,B100003311,M,gyunggi,1984,55000,37,扁去,458,2019-07-05 11:11:27.243860
459,B100072335,F,seoul,1992,81000,29,固去,459,2019-08-16 11:11:27.243860
460,B100021972,M,gyunggi,1991,50000,30,固去,460,2016-02-18 11:11:27.243860
461,B100030870,F,gyunggi,1989,58000,32,扁去,461,2019-04-03 11:11:27.243860
462,B100011021,M,seoul,1987,48000,34,扁去,462,2017-03-03 11:11:27.243860
463,B100021432,F,gangwon,1992,18000,29,固去,463,2017-08-08 11:11:27.243860
464,B100041758,F,seoul,1981,86000,40,扁去,464,2017-11-13 11:11:27.243860
465,B100020300,M,seoul,1992,43000,29,固去,465,2016-03-05 11:11:27.243860
466,B100076648,F,inchon,1998,68000,23,固去,466,2017-05-11 11:11:27.243860
467,B100045223,F,seoul,1975,86000,46,扁去,467,2016-03-22 11:11:27.243860
468,B100030326,F,seoul,1999,56000,22,固去,468,2016-12-08 11:11:27.243860
469,B100084833,M,gyunggi,1989,65000,32,固去,469,2018-06-25 11:11:27.243860
470,B100041426,M,seoul,1985,68000,36,扁去,470,2020-03-15 11:11:27.243860
471,B100073729,F,gyunggi,1994,83000,27,固去,471,2017-04-23 11:11:27.243860
472,B100097083,F,gyunggi,1991,46000,30,固去,472,2018-06-15 11:11:27.243860
473,B100077991,M,inchon,1989,48000,32,固去,473,2016-01-18 11:11:27.243860
474,B100034036,M,inchon,1967,70000,54,扁去,474,2017-10-25 11:11:27.243860
475,B100058894,M,seoul,1968,28000,53,扁去,475,2017-10-24 11:11:27.243860
476,B100027713,M,inchon,1981,65000,40,扁去,476,2019-09-26 11:11:27.243860
477,B100053186,F,seoul,1990,41000,31,固去,477,2019-05-03 11:11:27.243860
478,B100058254,F,gyunggi,1976,51000,45,扁去,478,2018-09-13 11:11:27.243860
479,B100003455,F,gyunggi,1980,48000,41,扁去,479,2017-10-31 11:11:27.243860
480,B100067698,F,inchon,1994,51000,27,固去,480,2018-10-03 11:11:27.243860
481,B100003937,F,seoul,1999,26000,22,固去,481,2017-07-23 11:11:27.243860
482,B100017757,M,inchon,1990,60000,31,固去,482,2016-05-27 11:11:27.243860
483,B100063676,M,seoul,1984,28000,37,扁去,483,2020-01-11 11:11:27.243860
484,B100007254,M,inchon,1986,85000,35,扁去,484,2019-07-10 11:11:27.243860
485,B100088592,F,gyunggi,1978,53000,43,扁去,485,2020-07-20 11:11:27.243860
486,B100097490,M,inchon,1991,60000,30,固去,486,2019-06-14 11:11:27.243860
487,B100092099,M,gyunggi,1990,40000,31,固去,487,2017-07-02 11:11:27.243860
488,B100042275,F,seoul,1984,76000,37,扁去,488,2017-01-09 11:11:27.243860
489,B100003172,F,gangwon,1992,18000,29,固去,489,2020-06-01 11:11:27.243860
490,B100072544,M,seoul,1979,78000,42,扁去,490,2016-07-22 11:11:27.243860
491,B100030501,F,seoul,1997,26000,24,固去,491,2020-02-18 11:11:27.243860
492,B100041986,M,seoul,1989,83000,32,固去,492,2019-02-22 11:11:27.243860
493,B100084295,M,gyunggi,1985,25000,36,扁去,493,2019-02-01 11:11:27.243860
494,B100089702,M,inchon,1996,65000,25,固去,494,2018-05-26 11:11:27.243860
495,B100037080,M,inchon,1983,55000,38,扁去,495,2019-08-21 11:11:27.243860
496,B100031606,F,seoul,1990,21000,31,固去,496,2017-04-10 11:11:27.243860
497,B100061014,F,gyunggi,1992,58000,29,扁去,497,2020-10-23 11:11:27.243860
498,B100015932,M,inchon,1989,20000,32,固去,498,2018-06-23 11:11:27.243860
499,B100099256,M,inchon,1987,75000,34,扁去,499,2017-10-16 11:11:27.243860
500,B100011736,F,inchon,1983,23000,38,扁去,500,2018-11-01 11:11:27.243860
501,B100002431,M,gyunggi,1984,25000,37,扁去,501,2020-09-09 11:11:27.243860
502,B100065527,M,gyunggi,1964,85000,57,扁去,502,2018-07-01 11:11:27.243860
503,B100030612,M,gyunggi,1991,20000,30,扁去,503,2019-01-22 11:11:27.243860
504,B100032861,M,gangwon,1993,70000,28,固去,504,2018-02-13 11:11:27.243860
505,B100039461,F,inchon,1984,43000,37,扁去,505,2018-02-07 11:11:27.243860
506,B100078721,F,seoul,1993,66000,28,扁去,506,2019-07-21 11:11:27.243860
507,B100047542,F,gyunggi,1974,68000,47,扁去,507,2016-10-19 11:11:27.243860
508,B100075262,M,seoul,1988,73000,33,固去,508,2016-01-07 11:11:27.243860
509,B100021877,M,seoul,1969,73000,52,扁去,509,2019-12-15 11:11:27.243860
510,B100022113,F,seoul,1979,66000,42,扁去,510,2016-05-24 11:11:27.243860
511,B100023279,M,seoul,1969,53000,52,扁去,511,2016-10-10 11:11:27.243860
512,B100053549,M,inchon,1991,40000,30,固去,512,2019-01-21 11:11:27.243860
513,B100066509,M,seoul,1991,63000,30,固去,513,2019-01-19 11:11:27.243860
514,B100065093,M,gangwon,1991,80000,30,固去,514,2016-05-27 11:11:27.243860
515,B100048754,F,seoul,1982,66000,39,扁去,515,2016-05-26 11:11:27.243860
516,B100072108,M,inchon,1984,85000,37,扁去,516,2019-02-04 11:11:27.243860
517,B100013043,M,seoul,1990,51000,31,固去,517,2019-04-17 11:11:27.243860
518,B100048584,M,seoul,1994,48000,27,固去,518,2018-01-28 11:11:27.243860
519,B100040402,F,gangwon,1999,53000,22,固去,519,2017-12-30 11:11:27.243860
520,B100034212,M,gyunggi,1989,48000,32,固去,520,2019-02-27 11:11:27.243860
521,B100091930,F,seoul,1976,66000,45,扁去,521,2017-01-26 11:11:27.243860
522,B100092274,F,inchon,1994,73000,27,固去,522,2016-02-18 11:11:27.243860
523,B100052064,F,seoul,1983,54000,38,扁去,523,2019-08-02 11:11:27.243860
524,B100024039,M,seoul,1986,58000,35,扁去,524,2019-02-05 11:11:27.243860
525,B100082872,F,seoul,1978,26000,43,扁去,525,2019-04-25 11:11:27.243860
526,B100029277,F,seoul,1992,81000,29,固去,526,2016-09-16 11:11:27.243860
527,B100097270,M,gangwon,1982,55000,39,扁去,527,2019-10-31 11:11:27.243860
528,B100094722,M,gyunggi,1964,25000,57,扁去,528,2019-05-21 11:11:27.243860
529,B100069098,M,seoul,1989,73000,32,固去,529,2018-12-12 11:11:27.243860
530,B100032438,M,gangwon,1965,50000,56,扁去,530,2018-11-16 11:11:27.243860
531,B100012774,F,inchon,1995,23000,26,固去,531,2018-01-07 11:11:27.243860
532,B100015723,F,inchon,1992,43000,29,固去,532,2019-05-05 11:11:27.243860
533,B100064655,F,gangwon,1994,63000,27,固去,533,2019-09-05 11:11:27.243860
534,B100016247,F,seoul,1997,71000,24,固去,534,2017-11-15 11:11:27.243860
535,B100059202,F,gyunggi,1974,68000,47,扁去,535,2016-09-07 11:11:27.243860
536,B100019857,F,seoul,1995,76000,26,固去,536,2019-09-02 11:11:27.243860
537,B100060914,M,gyunggi,1993,80000,28,固去,537,2017-08-29 11:11:27.243860
538,B100036588,M,gyunggi,1993,80000,28,固去,538,2018-09-07 11:11:27.243860
539,B100076477,F,seoul,1991,71000,30,扁去,539,2016-12-27 11:11:27.243860
540,B100085510,M,inchon,1980,45000,41,扁去,540,2019-05-12 11:11:27.243860
541,B100063770,F,inchon,1999,51000,22,固去,541,2019-07-28 11:11:27.243860
542,B100011642,M,seoul,1989,63000,32,固去,542,2018-02-22 11:11:27.243860
543,B100094062,F,gangwon,1977,43000,44,扁去,543,2017-01-30 11:11:27.243860
544,B100026711,M,inchon,1994,80000,27,固去,544,2017-11-09 11:11:27.243860
545,B100061626,M,seoul,1983,68000,38,扁去,545,2019-12-24 11:11:27.243860
546,B100099981,M,gyunggi,1980,25000,41,扁去,546,2020-02-20 11:11:27.243860
547,B100095610,F,gyunggi,1990,58000,31,固去,547,2018-06-19 11:11:27.243860
548,B100028694,F,inchon,1990,78000,31,扁去,548,2016-05-14 11:11:27.243860
549,B100023325,F,seoul,1991,61000,30,固去,549,2016-11-17 11:11:27.243860
550,B100028539,F,seoul,1985,26000,36,扁去,550,2016-05-21 11:11:27.243860
551,B100058847,M,seoul,1982,53000,39,扁去,551,2018-08-05 11:11:27.243860
552,B100093306,F,seoul,1965,86000,56,扁去,552,2017-06-21 11:11:27.243860
553,B100046169,M,seoul,1981,68000,40,扁去,553,2016-01-30 11:11:27.243860
554,B100044346,F,gangwon,1996,53000,25,固去,554,2018-10-11 11:11:27.243860
555,B100039659,M,seoul,1996,48000,25,固去,555,2019-04-16 11:11:27.243860
556,B100028466,F,inchon,1992,78000,29,固去,556,2017-08-07 11:11:27.243860
557,B100049646,F,seoul,1984,54000,37,扁去,557,2017-07-28 11:11:27.243860
558,B100058052,F,seoul,1977,56000,44,扁去,558,2017-02-28 11:11:27.243860
559,B100027501,F,seoul,1994,26000,27,固去,559,2018-04-23 11:11:27.243860
560,B100089149,F,gyunggi,1989,63000,32,扁去,560,2017-04-11 11:11:27.243860
561,B100033796,F,seoul,1987,86000,34,扁去,561,2017-04-04 11:11:27.243860
562,B100026371,M,gyunggi,1988,75000,33,固去,562,2016-09-07 11:11:27.243860
563,B100030022,F,inchon,1988,51000,33,扁去,563,2016-02-29 11:11:27.243860
564,B100091297,F,inchon,1988,23000,33,扁去,564,2017-11-19 11:11:27.243860
565,B100094523,M,seoul,1987,73000,34,扁去,565,2018-03-05 11:11:27.243860
566,B100073906,F,seoul,1963,46000,58,扁去,566,2018-11-17 11:11:27.243860
567,B100088386,M,gyunggi,1995,80000,26,固去,567,2019-03-24 11:11:27.243860
568,B100097102,F,inchon,1996,83000,25,固去,568,2016-01-25 11:11:27.243860
569,B100066642,F,seoul,1965,56000,56,扁去,569,2019-02-15 11:11:27.243860
570,B100077461,F,gyunggi,1977,63000,44,扁去,570,2016-02-17 11:11:27.243860
571,B100039896,M,gyunggi,1982,53000,39,扁去,571,2016-07-13 11:11:27.243860
572,B100005093,M,gyunggi,1980,45000,41,扁去,572,2017-02-14 11:11:27.243860
573,B100091779,F,seoul,1962,46000,59,扁去,573,2016-02-28 11:11:27.243860
574,B100018623,F,inchon,1984,43000,37,扁去,574,2017-12-01 11:11:27.243860
575,B100083003,F,seoul,1993,41000,28,扁去,575,2016-03-06 11:11:27.243860
576,B100090518,F,gyunggi,1992,43000,29,固去,576,2016-03-03 11:11:27.243860
577,B100066924,F,seoul,1994,46000,27,固去,577,2018-03-06 11:11:27.243860
578,B100019111,F,gyunggi,1974,73000,47,扁去,578,2018-11-11 11:11:27.243860
579,B100033910,F,gyunggi,1990,38000,31,固去,579,2019-04-04 11:11:27.243860
580,B100053508,M,gyunggi,1981,25000,40,扁去,580,2016-07-23 11:11:27.243860
581,B100009286,F,inchon,1996,23000,25,固去,581,2016-03-13 11:11:27.243860
582,B100015235,M,inchon,1994,70000,27,固去,582,2020-05-07 11:11:27.243860
583,B100014377,M,gangwon,1990,45000,31,固去,583,2019-05-17 11:11:27.243860
584,B100058716,F,seoul,1984,66000,37,扁去,584,2020-03-13 11:11:27.243860
585,B100061079,M,gyunggi,1993,45000,28,固去,585,2019-01-14 11:11:27.243860
586,B100080853,M,seoul,1981,28000,40,扁去,586,2016-01-22 11:11:27.243860
